00490.ppm;842;516;870;539;34
00490.ppm;644;596;668;620;86
00490.ppm;847;536;867;556;89
00491.ppm;430;568;488;637;86
00492.ppm;903;561;916;573;76
00492.ppm;893;528;923;557;23
00493.ppm;927;496;953;513;158
00493.ppm;910;450;966;501;31
00494.ppm;1113;300;1211;395;58
00495.ppm;784;565;818;611;138
00496.ppm;730;573;788;584;138
00496.ppm;827;524;870;603;138
00496.ppm;999;314;1174;459;138
00496.ppm;511;494;552;536;67
00496.ppm;509;535;550;576;54
00497.ppm;354;549;371;568;92
00497.ppm;384;510;433;559;108
00497.ppm;477;346;582;378;139
00497.ppm;478;374;583;406;139
00497.ppm;478;401;585;432;139
00497.ppm;478;429;585;459;139
00497.ppm;479;457;585;487;139
00497.ppm;489;489;564;512;139
00497.ppm;1023;462;1076;520;108
00497.ppm;392;611;425;651;86
00498.ppm;255;633;299;693;159
00498.ppm;249;586;298;634;86
00498.ppm;248;482;292;526;40
00499.ppm;1009;497;1056;539;34
00500.ppm;952;499;1000;546;63
00501.ppm;1037;552;1059;583;139
00501.ppm;943;557;962;577;62
00501.ppm;610;558;628;577;62
00501.ppm;120;282;227;386;40
00501.ppm;107;637;216;748;86
00502.ppm;543;509;609;528;139
00502.ppm;544;492;623;511;139
00502.ppm;562;610;591;654;159
00502.ppm;57;556;85;584;40
00502.ppm;579;555;606;582;40
00502.ppm;558;577;592;611;86
00503.ppm;354;579;423;650;86
00504.ppm;379;595;410;627;86
00505.ppm;1052;480;1092;521;36
00507.ppm;836;548;875;558;139
00507.ppm;836;539;876;548;139
00507.ppm;878;473;933;524;23
00507.ppm;657;587;673;605;86
00508.ppm;865;495;908;534;23
00509.ppm;833;487;877;527;23
00511.ppm;888;563;919;587;138
00512.ppm;540;547;577;592;138
00512.ppm;230;486;270;522;63
00512.ppm;1139;490;1179;530;63
00513.ppm;837;543;869;574;138
00513.ppm;799;545;837;575;138
00513.ppm;142;501;197;556;65
00514.ppm;381;511;418;548;54
00514.ppm;1168;491;1206;530;54
00515.ppm;257;361;333;435;61
00516.ppm;240;275;298;333;85
00517.ppm;783;563;814;585;138
00517.ppm;278;495;349;540;157
00517.ppm;271;422;345;496;54
00518.ppm;451;526;499;574;65
00519.ppm;788;520;858;564;138
00519.ppm;454;531;507;584;65
00520.ppm;713;561;774;589;138
00520.ppm;380;507;436;565;54
00521.ppm;679;568;739;590;138
00521.ppm;377;574;405;604;65
00521.ppm;946;565;976;595;65
00522.ppm;705;368;1007;482;138
00523.ppm;1289;554;1337;580;157
00523.ppm;963;526;1014;574;138
00523.ppm;458;562;504;588;157
00523.ppm;1285;512;1330;555;54
00523.ppm;455;515;502;562;54
00524.ppm;711;581;733;602;138
00524.ppm;187;530;241;584;65
00524.ppm;1219;528;1271;580;65
00527.ppm;767;510;774;528;159
00527.ppm;780;511;790;534;159
00527.ppm;817;509;831;543;159
00527.ppm;844;511;859;551;159
00527.ppm;985;513;1006;581;159
00527.ppm;909;480;1012;530;104
00527.ppm;873;456;904;474;157
00527.ppm;362;450;392;468;157
00527.ppm;874;426;904;456;54
00527.ppm;359;420;389;450;54
00528.ppm;896;455;925;475;138
00528.ppm;973;384;1048;475;141
00528.ppm;985;339;1026;380;65
00528.ppm;166;415;205;455;65
00529.ppm;1135;421;1173;468;140
00530.ppm;1011;433;1047;452;157
00530.ppm;821;474;831;487;109
00530.ppm;426;435;460;455;157
00530.ppm;425;401;460;435;54
00530.ppm;1010;401;1043;434;54
00531.ppm;912;452;932;464;157
00531.ppm;648;433;693;451;138
00531.ppm;485;463;507;474;157
00531.ppm;484;443;504;463;54
00531.ppm;909;431;931;453;54
00535.ppm;672;410;758;489;138
00536.ppm;841;461;868;470;139
00536.ppm;947;436;964;453;90
00536.ppm;27;428;57;458;40
00536.ppm;327;452;353;478;40
00536.ppm;724;479;740;495;86
00542.ppm;857;428;925;446;139
00542.ppm;828;491;842;513;163
00542.ppm;842;440;866;464;36
00543.ppm;1117;124;1178;221;111
00544.ppm;1120;466;1178;546;163
00544.ppm;919;455;936;473;76
00544.ppm;1015;405;1033;428;109
00544.ppm;1054;297;1122;358;23
00544.ppm;990;425;1028;459;20
00544.ppm;744;438;762;458;58
00545.ppm;500;478;514;495;109
00545.ppm;365;442;386;464;76
00545.ppm;220;472;244;493;158
00545.ppm;204;356;253;437;109
00545.ppm;213;435;247;474;41
00548.ppm;744;453;767;484;665
00548.ppm;676;508;684;518;79
00548.ppm;775;432;811;468;35
00548.ppm;782;469;807;494;82
00549.ppm;619;409;662;455;138
00549.ppm;546;406;606;454;138
00550.ppm;334;505;349;521;161
00550.ppm;493;504;510;521;161
00550.ppm;635;502;653;522;161
00550.ppm;747;499;771;524;161
00550.ppm;886;495;917;529;161
00550.ppm;1137;486;1192;538;161
00551.ppm;804;519;819;549;144
00551.ppm;702;490;740;523;138
00551.ppm;937;465;966;493;49
00552.ppm;716;481;758;517;138
00552.ppm;537;512;554;529;67
00552.ppm;538;528;554;544;54
00552.ppm;814;508;832;526;67
00552.ppm;815;525;831;541;54
00553.ppm;940;120;1195;540;138
00554.ppm;824;527;834;548;144
00554.ppm;764;529;781;543;138
00554.ppm;804;525;819;544;138
00554.ppm;947;472;984;507;31
00556.ppm;1203;555;1250;635;159
00556.ppm;1195;499;1253;557;86
00557.ppm;273;462;317;502;12
00557.ppm;458;461;506;508;34
00560.ppm;999;229;1139;394;141
00560.ppm;1039;173;1099;233;61
00564.ppm;755;368;799;408;23
00565.ppm;1049;165;1128;238;109
00565.ppm;1051;235;1133;314;157
00565.ppm;1066;312;1119;341;150
00565.ppm;731;336;764;370;36
00566.ppm;655;395;689;429;53
00566.ppm;124;419;156;451;53
00566.ppm;461;489;481;508;86
00567.ppm;916;451;934;463;158
00567.ppm;915;435;934;453;76
00567.ppm;1050;409;1109;460;11
00569.ppm;750;438;762;451;93
00569.ppm;707;414;739;435;139
00570.ppm;881;416;914;449;53
00571.ppm;530;333;626;423;138
00571.ppm;602;306;624;335;139
00571.ppm;1287;361;1308;384;40
00575.ppm;649;439;674;473;115
00575.ppm;651;430;667;440;158
00575.ppm;650;415;667;431;76
00575.ppm;403;474;435;506;86
00579.ppm;127;515;145;539;144
00579.ppm;176;509;198;545;140
00579.ppm;126;534;176;700;159
00579.ppm;18;539;93;783;159
00579.ppm;1167;502;1238;796;159
00581.ppm;965;472;1006;543;144
00581.ppm;723;468;771;510;138
00581.ppm;663;470;716;511;138
00583.ppm;927;201;963;282;138
00583.ppm;885;215;926;293;138
00583.ppm;638;484;666;501;138
00583.ppm;695;339;778;404;138
00583.ppm;604;343;677;408;138
00587.ppm;485;533;494;566;159
00587.ppm;317;536;336;600;159
00587.ppm;32;546;67;655;159
00589.ppm;42;477;74;514;160
00589.ppm;94;472;119;500;160
00589.ppm;222;469;237;487;160
00589.ppm;172;470;189;491;160
00589.ppm;233;489;288;651;159
00589.ppm;335;497;363;584;159
00589.ppm;358;487;368;518;159
00589.ppm;422;489;429;513;159
00589.ppm;444;480;455;493;160
00589.ppm;387;477;400;490;160
00589.ppm;963;479;1020;531;161
00589.ppm;760;492;795;528;161
00589.ppm;646;495;671;523;161
00593.ppm;584;510;608;534;86
00599.ppm;700;454;722;476;53
